ETC_20150317_000001	Kepa	케파				
ETC_20220930_070931	L'apparence enregistrée ne peut {#0000ff}s'appliquer qu'à un équipement de rang Déesse{/}.{nl} {nl}L'objet enregistré est irrécupérable.{nl}Voulez-vous enregistrer l'objet ?	등록한 외형은 {#0000ff}가디스 등급의 장비에만 적용 가능{/}합니다.{nl} {nl}등록한 아이템은 복구가 불가능합니다.{nl}정말 등록하시겠습니까?				
ETC_20220930_070932	L'objet de l'emplacement prend l'apparence sélectionnée.{nl}{#FF0000}※L'apparence peut différer de l'apparence modifiée lors de la libération du Res Sacrae.{nl}※Les dégâts infligés et le score d'équipement ne changent pas du fait du changement d'apparence.	해당 슬롯에 넣은 아이템이 선택한 외형으로 변경됩니다.{nl}{#FF0000}※성물 해방 시 변경된 외형으로 유지가 안되는 경우가 있습니다.{nl}※외형 변경으로 인한 데미지의 증감 및 기어스코어의 변화는 없습니다.				
ETC_20220930_070933	Cette apparence est déjà appliquée.	이미 적용된 외형입니다.				
ETC_20220930_070934	Pièces insuffisantes	주화가 부족합니다				
ETC_20220930_070935	Coiffure (Commune)	헤어 코스튬 (공용)	ITEM_20150317_001551	Costume Capillaire	헤어 코스튬	
ETC_20220930_070936	Coiffure (Masculine)	헤어 코스튬 (남)				
ETC_20220930_070937	Coiffure (Féminine)	헤어 코스튬 (여)				
ETC_20220930_070938	Par type d'objet enregistré :	등록된 구성품 1개당				
ETC_20220930_070939	Cet objet est utilisable après l'avoir enregistré dans l'entrepôt d'équipement.	해당 아이템은 장비 보관함에 등록 후 사용하실 수 있습니다.				
ETC_20220930_070940	Ensemble Horus d'Héliopolis (Homme)	헬리오폴리스 호루스 세트 (남)				
ETC_20220930_070941	Ensemble Bastet d'Héliopolis (Femme)	헬리오폴리스 바스테트 세트 (여)				
ETC_20220930_070942	Ensemble Anubis d'Héliopolis (Homme)	헬리오폴리스 아누비스 세트 (남)				
ETC_20220930_070943	Ensemble Anubis d'Héliopolis (Femme)	헬리오폴리스 아누비스 세트 (여)				
ETC_20221006_070944	Terminer Déesse : Noyau turbulent (solo/auto) 500 fois	가디스 : 격동의 핵(1인, 자동매칭)을 500회 클리어	ETC_20220823_069294	Déesse : Noyau turbulent (solo/auto) terminé 500 fois.	가디스 : 격동의 핵(1인, 자동매칭)을 500회 클리어 했습니다.	
ETC_20221006_070945	Terminer Déesse : Noyau turbulent (solo/auto) 1000 fois	가디스 : 격동의 핵(1인, 자동매칭)을 1000회 클리어	ETC_20220823_069296	Déesse : Noyau turbulent (solo/auto) terminé 1000 fois.	가디스 : 격동의 핵(1인, 자동매칭)을 1000회 클리어 했습니다.	
ETC_20221006_070946	Terminer [Chasse solitaire : Tel Harsha] 40 fois{nt}{#ff000}※ Le coût augmente de 2 à l'achèvement du haut fait.{/}	[프리던전 레이드 : 텔하르샤]를 40회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 2 증가합니다.{/}	ETC_20220426_067300	[Chasse solitaire : Tel Harsha] terminé 40 fois.	[프리던전 레이드 : 텔하르샤]를 40회 클리어하였습니다.	
ETC_20221006_070947	[Coût d'assistant] Terminer Tel Harsha 40 fois	[어시스터 코스트]텔하르샤 40회 클리어	ETC_20220426_067301	Terminer Tel Harsha 40 fois 	텔하르샤 40회 클리어	
ETC_20221006_070948	Terminer 100 fois le [Mode Défi : Singularité de division] au palier 5 ou en recherche auto{nt}{#ff000}※ Avec un Jeton de multiplication, l'achèvement est comptabilisé.{/}{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	[챌린지 모드 : 분열 특이점] 5단계 난이도 또는 자동 매칭을 100회 클리어{nt}{#ff000}※ 배수권을 사용하면 클리어 처리가 되어 카운트가 올라갑니다.{/}{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210318_056236	[Mode Défi : Singularité de division] palier 5 ou recherche auto terminé 100 fois.	[챌린지 모드 : 분열 특이점] 5단계 난이도 또는 자동 매칭을 100회 클리어하였습니다.	
ETC_20221006_070949	[Coût d'assistant] Terminer Singularité de division palier 5 100 fois 	[어시스터 코스트]분열 특이점 5단계 100회 클리어	ETC_20210318_056237	Terminer Singularité de division palier 5 100 fois 	분열 특이점 5단계 100회 클리어	
ETC_20221006_070950	Terminer [Appariement automatique du mode Défi] 300 fois{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}{/}	[챌린지 모드 자동 매칭]을 300회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210318_056239	[Mode Défi recherche auto] terminé 300 fois	[챌린지 모드 자동 매칭]을 300회 클리어하였습니다.	
ETC_20221006_070951	[Coût d'assistant] Terminer le mode Défi recherche auto 300 fois	[어시스터 코스트]챌린지 모드 자동 매칭 300회 클리어	ETC_20210318_056240	Terminer le mode Défi recherche auto 300 fois	챌린지 모드 자동 매칭 300회 클리어	
ETC_20221006_070952	Ce que le Feu Laisse Derrière Lui	불의 흔적	ETC_20210318_056241	Dimension Rôdeur	차원 배회자	
ETC_20221006_070953	Terminer 30 fois Message de la Déesse : Souvenir de la flamme, quelle que soit la difficulté{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	여신의 전언 : 불꽃의 기억을 난이도 상관 없이 30회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210318_056242	[Point d'effondrement dimensionnel] terminé en difficulté palier 10 ou plus 50 fois.	[차원 붕괴 지점] 10단계 이상 난이도를 50회 클리어하였습니다.	
ETC_20221006_070954	[Coût d'assistant] Terminer Message de la Déesse : Souvenir de la flamme 30 fois	[어시스터 코스트]여신의 전언 : 불꽃의 기억 30회 클리어	ETC_20210318_056243	Terminer le point d'effondrement dimensionnel palier 10 50 fois	차원 붕괴 지점 10단계 50회 클리어	
ETC_20221006_070955	Terminer un donjon de niveau 400 ou plus 50 fois{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	400레벨 이상 입장가능한 레벨 던전을 50회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210318_056245	Donjon de niveau Niv.400 ou plus terminé 50 fois.	400레벨 이상 입장가능한 레벨 던전을 50회 클리어하였습니다.	
ETC_20221006_070956	[Coût d'assistant] Terminer le donjon Niv.400 50 fois	[어시스터 코스트]400 레벨 던전 50회 클리어	ETC_20210318_056246	Terminer 50 fois le donjon de niveau 400	400 레벨 던전 50회 클리어	
ETC_20221006_070957	Terminer [Vestiges de Bernice] au palier 30 ou plus 10 fois{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	[베르니케의 파편 던전]을 30단계 이상 10회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210809_059580	[Vestiges de Bernice] tenté en difficulté palier 30 ou plus 10 fois.	[베르니케의 파편 던전]을 30단계 이상 10회 도전하였습니다.	
ETC_20221006_070958	[Coût d'assistant] Tenter Vestiges de Bernice palier 30 ou plus 10 fois	[어시스터 코스트]베르니케의 파편 던전 30단계 이상 10회 도전	ETC_20210809_059581	Défier Vestiges de Bernice palier 30 ou plus, 10 fois	베르니케의 파편 던전 30단계 이상 10회 도전	
ETC_20221006_070959	Un serpent bon pour la santé	몸에 좋은 뱀	ETC_20210318_056250	Défense Robuste	견고한 수비	
ETC_20221006_070960	Terminer le Sacellum du saint 50 fois, quelle que soit la difficulté{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	성자의 기도소를 난이도 상관없이 50회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210318_056251	[Défense en montée] très difficile terminé 50 fois.	[업힐 디펜스] 매우 어려움 난이도를 50회 클리어하였습니다.	
ETC_20221006_070961	[Coût d'assistant] Terminer Sacellum du saint 50 fois	[어시스터 코스트]성자의 기도소 50회 클리어	ETC_20210318_056252	Terminer Défense en montée : très difficile 50 fois	업힐 디펜스 : 매우 어려움 50회 클리어	
ETC_20221006_070962	Gagner 20 fois en [Ligue de combat d'équipe]{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	[팀 배틀 리그]에서 20회 승리{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20211217_064985	Vous avez gagné 20 fois à la [Feud de gemmes].{#ff0000}※ La [Feud de gemmes] ayant été supprimée, elle est remplacée par la [Ligue de combat d'équipe].{/}	[자원 쟁탈전]에서 20회 승리하였습니다.{nt}{#ff0000}※[자원 쟁탈전] 콘텐츠 삭제로 [팀 배틀리그]로 대체되었습니다.{/}	
ETC_20221006_070963	[Coût d'assistant] Gagner 20 fois en Ligue de combat d'équipe	[어시스터 코스트]팀 배틀 리그 20회 승리	ETC_20211217_064986	Gagné 20 fois à Feud de gemmes (Ligue de combat d'équipe)	자원 쟁탈전(팀 배틀리그) 20회 승리	
ETC_20221006_070964	Pour l'honneur	명예를 위하여	ETC_20210318_056255	Débutant au Combat	배틀 비기너	
ETC_20221006_070965	Terminer une quête de réputation hebdomadaire 20 fois{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	명성 주간 퀘스트 20회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210318_056256	Gagner 20 fois en [Ligue de combat d'équipe].	[팀 배틀 리그]에서 20회 승리하였습니다.	
ETC_20221006_070966	[Coût d'assistant] Terminer 20 fois la quête de réputation hebdomadaire	[어시스터 코스트]명성 주간 퀘스트 20회 클리어	ETC_20210318_056257	Gagner 20 fois en Ligue de combat d'équipe	팀 배틀 리그 20회 승리	
ETC_20221006_070967	Participer au [Raid de boss hebdomadaire] 50 fois{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	[주간 보스 레이드]에 50회 참여{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210318_056259	Participation au [Raid de boss hebdomadaire] 50 fois.	[주간 보스 레이드]에 50회 참여하였습니다.	
ETC_20221006_070968	[Coût d'assistant] Participer au [Raid de boss hebdomadaire] 50 fois	[어시스터 코스트]주간 보스 레이드 50회 참여	ETC_20210318_056260	Participer 50 fois au [Raid de boss hebdomadaire]	주간 보스 레이드 50회 참여	
ETC_20221006_070969	Terminer [Raid Res Sacrae : Correspondance auto (difficile)] 30 fois{nt}{#ff000}※ Le coût augmente de 1 à l'achèvement du haut fait.{/}	[성물 레이드 : 자동 매칭(Hard)]를 30회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 1 증가합니다.{/}	ETC_20210518_058548	[Raid Res Sacrae : recherche auto (difficile)] terminé 30 fois.	[성물 레이드 : 자동 매칭(Hard)]를 30회 클리어하였습니다.	
ETC_20221006_070970	[Coût d'assistant] Terminer [Raid Res Sacrae : Correspondance auto(Hard)] 30 fois	[어시스터 코스트]성물 레이드 : 자동 매칭(Hard) 30회 클리어	ETC_20210518_058549	Terminer Raid Res Sacrae : recherche auto (difficile) 30 fois	성물 레이드 : 자동 매칭(Hard) 30회 클리어	
ETC_20221006_070971	Terminer 50 fois [Croisement des lépidoptères : difficile ou Forêt de la sorcière blanche : difficile ou Sanctuaire démoniaque : groupe]{nt}{#ff000}※ Le coût augmente de 2 à l'achèvement du haut fait.{/}	[나비목 접선지 : Hard, 하얀 마녀의 숲 : Hard, 마신의 성소 : 파티]을 총 50회 클리어{nt}{#ff000}※ 업적 클리어시 코스트가 2 증가합니다.{/}	ETC_20210518_058550	[Croisement des lépidoptères : Hard, Forêt de la sorcière blanche : Hard, Sanctuaire démoniaque : Groupe] terminé 50 fois au total.	[나비목 접선지 : Hard, 하얀 마녀의 숲 : Hard, 마신의 성소 : 파티]을 총50회 클리어하였습니다.	
ETC_20221006_070972	[Coût d'assistant] Terminer certains raids Légende 50 fois	[어시스터 코스트]특정 레전드 레이드 50회 클리어	ETC_20210318_056266	Terminer 50 fois un raid Légende donné	특정 레전드 레이드 50회 클리어	
ETC_20221006_070973	Terminer Message de la Déesse : Souvenir de la flamme 30 fois quelle que soit la difficulté	여신의 전언 : 불꽃의 기억을 난이도 상관 없이 30회 클리어	ETC_20210318_056243	Terminer le point d'effondrement dimensionnel palier 10 50 fois	차원 붕괴 지점 10단계 50회 클리어	
ETC_20221006_070974	Terminer Sacellum du saint 50 fois quelle que soit la difficulté	성자의 기도소를 난이도 상관없이 50회 클리어	ETC_20210318_056252	Terminer Défense en montée : très difficile 50 fois	업힐 디펜스 : 매우 어려움 50회 클리어	
ETC_20221006_070975	Gagner 20 fois en Ligue de combat d'équipe	[팀 배틀 리그]에서 20회 승리	ETC_20210809_059583	Gagner 20 fois à Feud de gemmes ou en Ligue de combat d'équipe	자원 쟁탈전 또는 팀 배틀 리그 20회 승리	
ETC_20221006_070976	Terminer 20 fois la quête de réputation hebdomadaire	명성 주간 퀘스트 20회 클리어	ETC_20210318_056257	Gagner 20 fois en Ligue de combat d'équipe	팀 배틀 리그 20회 승리	
ETC_20221006_070977	À utiliser pour ajouter une monture.{nl}※Vous pouvez sélectionner la monture depuis Compagnon (F9).{nl}Invoquez la monture avec le Skill Monté, dans l'onglet commun de Skills et attributs (F3).{nl} - Blocage +350 et esquive +350 sont octroyés à la sélection de la monture.{nl}{#0000ff}Échangeable contre 17 médailles à la Boutique d'échange.	사용 시, 탈 것이 추가됩니다.{nl}※탈 것은 컴패니언(F9)을 통해 확인 및 선택할 수 있습니다.{nl}탈 것 선택 후 스킬과 특성(F3)의 공용 탭에서 탈 것 탑승 스킬을 이용하여 소환할 수 있습니다.{nl} - 탈 것 선택 시 블록 +350, 회피 +350 효과를 얻습니다.{nl}{#0000ff}리사이클샵에서 메달 17개로 교환할 수 있습니다.	ETC_20220823_069928	À utiliser pour ajouter une monture.{nl}※Vous pouvez sélectionner la monture depuis Compagnon (F9).{nl}Invoquez la monture avec le Skill Monté, dans l'onglet commun de Skills et attributs (F3).{nl} - Précision +350 et vitesse de déplacement +3 sont octroyées à la sélection de la monture.{nl}{#0000ff}Échangeable contre 17 médailles à la Boutique d'échange.	사용 시, 탈 것이 추가됩니다.{nl}※탈 것은 컴패니언(F9)을 통해 확인 및 선택할 수 있습니다.{nl}탈 것 선택 후 스킬과 특성(F3)의 공용 탭에서 탈 것 탑승 스킬을 이용하여 소환할 수 있습니다.{nl} - 탈 것 선택 시 명중 +350, 이동속도 +3 효과를 얻습니다.{nl}{#0000ff}리사이클샵에서 메달 17개로 교환할 수 있습니다.	
ETC_20221006_070978	ŒUf d'Ocelot	오셀롯 알 (거래 불가)				
ETC_20221006_070979	Costume Ocelot	오셀롯 인형 옷 (거래 불가)				
ETC_20221006_070980	Tête Ocelot	오셀롯 인형 탈 (거래 불가)				
ETC_20221006_070981	Oreilles Ocelot	오셀롯 귀 머리띠 (거래 불가)				
ETC_20221006_070982	Ballon Ocelot	오셀롯 풍선 (거래 불가)				
ETC_20221006_070983	Sac à Dos Ocelot	오셀롯 가방 (거래 불가)				
ETC_20221006_070984	Coffre de Costume Ocelot	오셀롯 코스튬 상자 (거래 불가)				
ETC_20221006_070985	Utilisez pour obtenir les objets suivants.{nl} - Tête Ocelot{nl} - Costume Ocelot	사용 시 아래의 구성물을 모두 획득할 수 있습니다.{nl} - 오셀롯 인형 탈 (거래 불가){nl} - 오셀롯 인형 옷 (거래 불가)				
ETC_20221006_070986	Token : 30 jours [Événement]	토큰:30일[증정용]				
ETC_20221006_070987	Accorde les avantages du Token à tous vos personnages du serveur pendant 30 jours. Consultez le temps restant dans les Infos du personnage.{nl}[Avantages du Token]{nl} - Commission du Marché réduite (30 %{img white_right_arrow 16 16}10 %){nl} - Permet de mettre en vente jusqu'à 10 objets sur le Marché{nl} - Permet d'enregistrer des objets sur le Marché en dehors des limites de prix min./max.{nl} - Permet de récupérer l'argent du Marché instantanément{nl} - Vitesse de déplacement +3{nl} - +50 % d'EXP en chassant les monstres{nl}(Se cumule avec les effets des Tome d'XP){nl} - Emplacements de Stockage d'équipe +30, stockage supplémentaire{nl} - Permet d'équiper/déséquiper l'Ichor{nl} - Permet d'utiliser les Gestes Premium{nl} - Exempté du coût de la Statue de la Déesse et permet d'utiliser le Voyage Token depuis la carte du monde	마우스 우클릭 시 사용되며 서버 내 모든 캐릭터에 사용 시점으로부터 30일간 혜택이 적용됩니다. 캐릭터 정보창에서 잔여시간을 확인하실 수 있습니다.{nl}[토큰 효과]{nl} - 마켓 판매 수수료율 감소(30%{img white_right_arrow 16 16}10%){nl} - 마켓 판매 등록 아이템 개수 10개{nl} - 마켓 상/하한가 관계없이 물품 등록 가능{nl} - 마켓 판매금 즉시 수령{nl} - 캐릭터 이동속도 +3 증가{nl} - 몬스터 처치 시 경험치 +50% 증가{nl}(PC방 혜택, 경험의 서 효과와 중첩 가능){nl} - 팀 창고 +30칸 증가, 추가 창고 활성화{nl} - 아이커 일괄 장착/해제 가능{nl} - 프리미엄 제스처 사용 가능{nl} - 여신상 비용 면제 및 월드맵 토큰 이동 가능				
ETC_20221006_070988	Pack Ocelot - Jour 1	오셀롯 패키지 1회차 상자				
ETC_20221006_070989	Pack Ocelot du jour 1. À utiliser pour obtenir les objets suivants.{nl} - Token : 30 jours [Événement] x1{nl} - Œuf d'Ocelot x1{nl} - Coffre de costume Ocelot x1{nl} - Oreilles Ocelot x1{nl} - Ballon Ocelot x1{nl} - Sac à dos Ocelot x1{nl}	오셀롯 패키지 1회차 상자 입니다. 사용 시, 다음 보상을 획득할 수 있습니다.{nl} - 토큰:30일[증정용] x1{nl} - 오셀롯 알 (거래 불가) x1{nl} - 오셀롯 코스튬 상자 (거래 불가) x1{nl} - 오셀롯 귀 머리띠 (거래 불가) x1{nl} - 오셀롯 풍선 (거래 불가) x1{nl} - 오셀롯 가방 (거래 불가) x1{nl}				
ETC_20221006_070990	Pack Ocelot - Jour 2	오셀롯 패키지 2회차 상자				
ETC_20221006_070991	Pack Ocelot du jour 2. À utiliser pour obtenir les objets suivants.{nl} - Champ de bataille de Delmore : Groupe (Difficile) Bon de{nl}récompense suppl. x7{nl} - Champ de bataille de Delmore : Bon d'une entrée Déesse (non{nl}échangeable) x3{nl}	오셀롯 패키지 2회차 상자 입니다. 사용 시, 다음 보상을 획득할 수 있습니다.{nl} - 델무어 격전지: 파티(Hard) 추가 보상권 x7{nl} - 델무어 격전지: 가디스 1회 입장권(거래불가) x3{nl}				
ETC_20221006_070992	Pack Ocelot - Jour 3	오셀롯 패키지 3회차 상자				
ETC_20221006_070993	Pack Ocelot du jour 3. À utiliser pour obtenir les objets{nl}suivants.{nl} - Singularité de division Bon de récompense{nl}supplémentaire x10{nl} - Bon d'une entrée Singularité de division x3{nl}	오셀롯 패키지 3회차 상자 입니다. 사용 시, 다음 보상을 획득할 수 있습니다.{nl} - 챌린지 모드 : 분열 특이점 추가 보상권 x10{nl} - 챌린지 모드 : 분열 특이점 1회 입장권 x3{nl}				
ETC_20221006_070994	Pack Ocelot - Jour 4	오셀롯 패키지 4회차 상자				
ETC_20221006_070995	Pack Ocelot du jour 4. À utiliser pour obtenir les objets suivants.{nl} - Noyau turbulent : Groupe (Difficile) Bon de récompense suppl. x5{nl} - Noyau turbulent (Auto/Solo) Bon d'une entrée (non échangeable) x3{nl}	오셀롯 패키지 4회차 상자 입니다. 사용 시, 다음 보상을 획득할 수 있습니다.{nl} - 격동의 핵: 파티(Hard) 추가 보상권 x5{nl} - 격동의 핵(자동 매칭, 1인) 1회 입장권(거래불가) x3{nl}				
ETC_20221006_070996	Pack Ocelot - Jour 5	오셀롯 패키지 5회차 상자				
ETC_20221006_070997	Pack Ocelot du jour 5. À utiliser pour obtenir les objets{nl}suivants.{nl} - Fragment de boucle d'oreille de flamme ardente (non{nl}échangeable) x12{nl} - Bon d'une entrée Souvenir de la flamme (non{nl}échangeable) x3{nl}	오셀롯 패키지 5회차 상자 입니다. 사용 시, 다음 보상을 획득할 수 있습니다.{nl} - 화염불꽃 귀걸이 파편(거래불가) x12{nl} - 여신의 전언: 불꽃의 기억 콘텐츠 1회 입장권(거래불가) x3{nl}				
ETC_20221006_070998	Pack Ocelot - Jour 6	오셀롯 패키지 6회차 상자				
ETC_20221006_070999	Pack Ocelot du jour 6. À utiliser pour obtenir les objets suivants.{nl} - Saisie engloutie : Groupe (Difficile) Bon de récompense suppl. x7{nl} - Fragment de ceinture de perspicacité (non échangeable) x40{nl} - Saisie engloutie (Auto/Solo) Bon d'une entrée (non échangeable) x3{nl}	오셀롯 패키지 6회차 상자 입니다. 사용 시, 다음 보상을 획득할 수 있습니다.{nl} - 가라앉는 나포선: 파티(Hard) 추가 보상권 x7{nl} - 통찰의 허리띠 파편(거래불가) x40{nl} - 가라앉는 나포선(자동 매칭, 1인) 1회 입장권(거래불가) x3{nl}				
ETC_20221006_071000	Pack Ocelot - Jour 7	오셀롯 패키지 7회차 상자				
ETC_20221006_071001	Pack Ocelot du jour 7. À utiliser pour obtenir les objets suivants.{nl} - Insigne de mercenaire : 50 000 x8{nl} - Token de la Déesse (Vakarine) : 50 000 x8{nl}	오셀롯 패키지 7회차 상자 입니다. 사용 시, 다음 보상을 획득할 수 있습니다.{nl} - 용병단 증표 : 50,000 x8{nl} - 여신의 증표(바카리네) : 50,000 x8{nl}				
ETC_20221006_071002	Pack de Présence Ocelot	오셀롯 패키지				
ETC_20221006_071003	Clic droit pour utiliser et récupérer le contenu du coffre. 7 jours d'objets seront remis à raison d'une connexion par jour pendant 14 jours.	마우스 우클릭으로 사용할 수 있습니다. 사용시 상자의 내용물을 획득할 수 있습니다. 사용시 14일간 7회, 1일 1회 접속시 해당 회의 아이템을 지급합니다.				
ETC_20221006_071004	{nl}  - Niveau du Skill Damballa {img green_up_arrow 16 16}1{nl} {nl} Avènement de Lewa {nl} - Applique [Avènement de Lewa] pendant 5 secondes à la cible lors du lancement de Damballa{nl} - Nombre de cumuls de Force sombre pendant la durée de l'affaiblissement [Avènement de Lewa] {img green_up_arrow 16 16}1{nl} - Frappe en plus la cible pour 75 % du facteur de Skill par coup de Damballa au niveau actuel*4 fois après la fin de l'affaiblissement [Avènement de Lewa]{nl} - Les dégâts du coup supplémentaire augmentent de 20 % par affaiblissement lancé par le Bokor appliqué à la cible (maximum 60 %)	{nl}  - 댐발라 스킬 레벨 {img green_up_arrow 16 16}1{nl} {nl} 르와 강림 {nl} - 댐발라 시전 시 대상에게 [르와 강림] 디버프 5초 부여{nl} - [르와 강림] 디버프 지속시간 동안 어둠의 힘 중첩 수 {img green_up_arrow 16 16}1{nl} - [르와 강림] 디버프의 지속시간이 끝나면 대상에게 댐발라 1회 타격당 스킬 계수의 75%로 4회 만큼 추가 타격{nl} - 추가 타격은 대상에게 걸려 있는 보코르 클래스가 부여한 디버프 당 대미지 20% 증가(최대 60%) 	ETC_20210115_055387	{nl}  - Niveau du Skill Damballa {img green_up_arrow 16 16}1{nl} {nl} Avènement de Lewa {nl} - Applique [Avènement de Lewa] pendant 5 secondes à la cible lors du lancement de Damballa{nl} - Nombre de cumuls de Force sombre pendant la durée de l'affaiblissement [Avènement de Lewa] {img green_up_arrow 16 16}1{nl} - Frappe en plus la cible pour 75 % du facteur de Skill de Damballa*4 fois après la fin de l'affaiblissement [Avènement de Lewa]{nl} - Les dégâts du coup supplémentaire augmentent de 20 % par affaiblissement lancé par le Bokor appliqué à la cible (maximum 60 %)	{nl}  - 댐발라 스킬 레벨 {img green_up_arrow 16 16}1{nl} {nl} 르와 강림 {nl} - 댐발라 시전 시 대상에게 [르와 강림] 디버프 5초 부여{nl} - [르와 강림] 디버프 지속시간 동안 어둠의 힘 중첩 수 {img green_up_arrow 16 16}1{nl} - [르와 강림] 디버프의 지속시간이 끝나면 대상에게 댐발라의 스킬 계수의 75% *4회 만큼 추가 타격{nl} - 추가 타격은 대상에게 걸려 있는 보코르 클래스가 부여한 디버프 당 대미지 20% 증가(최대 60%) 	
ETC_20221006_071005	- Niveau du Skill Granata{img green_up_arrow 16 16}3{nl}  - Ratio d'attaque de zone de Granata{img green_up_arrow 16 16}10{nl} {nl}Bombardement en tapis{nl} - Lance des grenades alentour toutes les 0,25 seconde lors du lancement de Taglio, infligeant des dégâts égaux à 50 % du facteur de Skill par coup de Granata au niveau actuel{nl} - Les dégâts de Bombardement en tapis sont divisés par deux contre les boss et les personnages	 - 그라나다 스킬 레벨{img green_up_arrow 16 16}3{nl}  - 그라나다 스킬 광역 공격 비율{img green_up_arrow 16 16}10{nl} {nl}융단폭격{nl} - 탈리오 시전 중 0.25초 마다 주변 범위에 수류탄을 투척, 현재 레벨 그라나다 1회 타격당 스킬 계수의 50%로 피해{nl} - 보스, 캐릭터에게는 융단폭격 피해 절반 감소	ETC_20210809_062654	- Niveau du Skill Granata{img green_up_arrow 16 16}3{nl} - Ratio d'attaque de zone de Granata{img green_up_arrow 16 16}10{nl} {nl}Bombardement en tapis{nl} - Lance des grenades alentour toutes les 0,25 seconde lors du lancement de Taglio, infligeant 50 % du facteur de Skill de Granata au niveau actuel{nl} - Les dégâts de Bombardement en tapis sont divisés par deux contre les boss et les personnages	 - 그라나다 스킬 레벨{img green_up_arrow 16 16}3{nl}  - 그라나다 스킬 광역 공격 비율{img green_up_arrow 16 16}10{nl} {nl}융단폭격{nl} - 탈리오 시전 중 0.25초 마다 주변 범위에 수류탄을 투척, 현재 레벨 그라나다 스킬 계수 50%로 피해{nl} - 보스, 캐릭터에게는 융단폭격 피해 절반 감소	
